sID	Dimensions	Transformation	Side	Variable	Value	Attention_Confirmation	Age	Sex	Duration (sek)
4780	2D	X_sym	left	selection	1	1	47	2	124
4799	2D	X_sym	left	selection	1	1	44	1	64
4803	2D	X_sym	left	selection	1	1	39	2	114
4832	2D	X_sym	left	selection	1	1	20	2	178
4844	2D	X_sym	left	selection	1	1	38	2	150
4848	2D	X_sym	left	selection	2	1	31	1	134
3987	2D	X_sym	right	selection	1	1	26	2	75
4000	2D	X_sym	right	selection	2	1	33	2	128
4017	2D	X_sym	right	selection	2	1	57	1	233
4027	2D	X_sym	right	selection	1	1	31	2	122
4040	2D	X_sym	right	selection	1	1	18	2	103
4058	2D	X_sym	right	selection	1	1	19	1	73
4070	2D	X_sym	right	selection	1	1	61	1	103
4092	2D	X_sym	right	selection	1	1	46	2	94
4097	2D	X_sym	right	selection	2	1	35	1	137
4107	2D	X_sym	right	selection	1	1	49	2	180
4124	2D	X_sym	right	selection	1	1	56	2	140
4138	2D	X_sym	right	selection	1	1	33	1	222
4160	2D	X_sym	right	selection	2	1	46	1	75
4161	2D	X_sym	right	selection	2	1	45	2	140
4176	2D	X_sym	right	selection	1	1	18	2	105
4193	2D	X_sym	right	selection	1	1	33	1	70
4218	2D	X_sym	right	selection	1	1	37	2	96
4220	2D	X_sym	right	selection	2	1	36	2	227
4274	2D	X_sym	right	selection	2	1	31	1	174
4280	2D	X_sym	right	selection	2	1	32	2	94
4289	2D	X_sym	right	selection	1	1	40	1	109
4300	2D	X_sym	right	selection	1	1	25	2	148
4315	2D	X_sym	right	selection	1	1	20	1	142
4321	2D	X_sym	right	selection	2	1	25	1	90
4344	2D	X_sym	right	selection	2	1	29	1	111
4371	2D	X_sym	right	selection	1	1	38	2	117
4388	2D	X_sym	right	selection	1	1	36	1	150
4399	2D	X_sym	right	selection	1	1	38	1	95
4415	2D	X_sym	right	selection	1	1	60	1	338
4426	2D	X_sym	right	selection	1	1	31	2	147
4442	2D	X_sym	right	selection	1	1	20	2	151
4455	2D	X_sym	right	selection	1	1	27	2	135
4486	2D	X_sym	right	selection	1	1	31	2	90
4498	2D	X_sym	right	selection	2	1	55	2	142
4509	2D	X_sym	right	selection	2	1	39	1	114
4522	2D	X_sym	right	selection	1	1	52	2	295
4548	2D	X_sym	right	selection	1	1	38	2	94
4552	2D	X_sym	right	selection	2	1	50	1	130
4564	2D	X_sym	right	selection	1	1	28	3	72
4582	2D	X_sym	right	selection	2	1	54	1	92
4593	2D	X_sym	right	selection	2	1	65	2	128
4614	2D	X_sym	right	selection	2	1	56	1	173
4632	2D	X_sym	right	selection	1	1	35	1	93
4640	2D	X_sym	right	selection	1	1	40	1	121
4652	2D	X_sym	right	selection	1	1	42	2	177
4666	2D	X_sym	right	selection	1	1	46	2	107
4678	2D	X_sym	right	selection	2	1	24	2	66
4703	2D	X_sym	right	selection	2	1	25	2	54
4710	2D	X_sym	right	selection	2	1	47	1	149
4733	2D	X_sym	right	selection	1	1	52	2	105
4741	2D	X_sym	right	selection	1	1	21	1	77
4756	2D	X_sym	right	selection	1	1	22	1	62
4772	2D	X_sym	right	selection	1	1	48	1	133
4784	2D	X_sym	right	selection	1	1	81	1	197
4795	2D	X_sym	right	selection	2	1	30	2	132
4814	2D	X_sym	right	selection	2	1	28	1	88
4830	2D	X_sym	right	selection	2	1	19	1	92
4842	2D	X_sym	right	selection	1	1	30	1	100
4856	2D	X_sym	right	selection	1	1	32	1	86
4861	2D	X_sym	right	selection	2	1	27	2	103
4863	2D	X_sym	right	selection	1	1	33	1	128
3988	2D	X_transl	left	selection	2	1	25	1	62
4001	2D	X_transl	left	selection	1	1	53	1	114
4013	2D	X_transl	left	selection	1	1	46	2	179
4032	2D	X_transl	left	selection	2	1	23	2	77
4049	2D	X_transl	left	selection	2	1	38	1	98
4057	2D	X_transl	left	selection	2	1	20	2	101
4074	2D	X_transl	left	selection	1	1	18	2	79
4086	2D	X_transl	left	selection	2	1	48	1	71
4101	2D	X_transl	left	selection	2	1	33	1	110
4115	2D	X_transl	left	selection	1	1	45	1	110
4130	2D	X_transl	left	selection	2	1	38	1	89
4139	2D	X_transl	left	selection	2	1	22	1	90
4154	2D	X_transl	left	selection	2	1	34	2	95
4164	2D	X_transl	left	selection	2	1	50	2	109
4185	2D	X_transl	left	selection	2	1	34	1	65
4203	2D	X_transl	left	selection	1	1	20	2	31
4215	2D	X_transl	left	selection	1	1	29	1	94
4227	2D	X_transl	left	selection	1	1	22	1	242
4239	2D	X_transl	left	selection	2	1	21	2	80
4252	2D	X_transl	left	selection	1	1	51	2	139
4262	2D	X_transl	left	selection	2	1	49	1	91
4283	2D	X_transl	left	selection	1	1	23	1	130
4303	2D	X_transl	left	selection	2	1	32	2	66
4305	2D	X_transl	left	selection	1	1	44	2	208
4327	2D	X_transl	left	selection	2	1	23	1	323
4338	2D	X_transl	left	selection	1	1	54	2	118
4353	2D	X_transl	left	selection	2	1	35	2	85
4363	2D	X_transl	left	selection	2	1	34	1	110
4384	2D	X_transl	left	selection	2	1	36	1	189
4391	2D	X_transl	left	selection	1	1	35	1	143
4412	2D	X_transl	left	selection	2	1	50	2	117
4432	2D	X_transl	left	selection	2	1	60	1	179
4439	2D	X_transl	left	selection	1	1	18	1	91
4457	2D	X_transl	left	selection	2	1	48	1	102
4475	2D	X_transl	left	selection	2	1	33	2	125
4492	2D	X_transl	left	selection	2	1	28	1	83
4497	2D	X_transl	left	selection	1	1	57	1	221
4520	2D	X_transl	left	selection	2	1	59	2	190
4530	2D	X_transl	left	selection	1	1	85	1	221
4544	2D	X_transl	left	selection	2	1	47	2	113
4550	2D	X_transl	left	selection	2	1	38	1	130
4573	2D	X_transl	left	selection	1	1	37	1	142
4580	2D	X_transl	left	selection	1	1	35	1	109
4599	2D	X_transl	left	selection	1	1	25	2	78
4611	2D	X_transl	left	selection	1	1	43	2	177
4634	2D	X_transl	left	selection	2	1	23	2	89
4645	2D	X_transl	left	selection	1	1	31	2	121
4651	2D	X_transl	left	selection	2	1	58	2	73
4673	2D	X_transl	left	selection	1	1	63	4	98
4680	2D	X_transl	left	selection	1	1	20	2	151
4695	2D	X_transl	left	selection	2	1	20	1	70
4717	2D	X_transl	left	selection	2	1	24	2	46
4718	2D	X_transl	left	selection	2	1	55	1	211
4740	2D	X_transl	left	selection	1	1	20	2	185
4760	2D	X_transl	left	selection	1	1	28	2	74
4769	2D	X_transl	left	selection	1	1	29	1	80
4791	2D	X_transl	left	selection	2	1	25	2	51
4796	2D	X_transl	left	selection	1	1	18	2	89
4816	2D	X_transl	left	selection	1	1	37	2	189
4821	2D	X_transl	left	selection	2	1	44	2	116
4828	2D	X_transl	left	selection	2	1	57	2	253
3981	2D	X_transl	right	selection	2	1	18	2	106
4006	2D	X_transl	right	selection	2	1	35	1	142
4014	2D	X_transl	right	selection	2	1	67	1	91
4033	2D	X_transl	right	selection	2	1	50	2	157
4044	2D	X_transl	right	selection	1	1	21	2	65
4055	2D	X_transl	right	selection	1	1	32	1	114
4064	2D	X_transl	right	selection	1	1	37	2	101
4088	2D	X_transl	right	selection	2	1	36	2	96
4096	2D	X_transl	right	selection	1	1	52	2	157
4110	2D	X_transl	right	selection	1	1	28	1	148
4125	2D	X_transl	right	selection	1	1	21	4	86
4134	2D	X_transl	right	selection	2	1	56	1	116
4150	2D	X_transl	right	selection	2	1	44	2	168
4174	2D	X_transl	right	selection	2	1	39	2	315
4175	2D	X_transl	right	selection	2	1	25	1	74
4192	2D	X_transl	right	selection	1	1	35	2	114
4219	2D	X_transl	right	selection	2	1	22	2	94
4226	2D	X_transl	right	selection	1	1	35	1	69
4246	2D	X_transl	right	selection	1	1	29	2	262
4247	2D	X_transl	right	selection	2	1	54	1	342
4261	2D	X_transl	right	selection	2	1	18	2	99
4273	2D	X_transl	right	selection	2	1	43	2	106
4301	2D	X_transl	right	selection	2	1	48	1	83
4314	2D	X_transl	right	selection	2	1	22	1	134
4330	2D	X_transl	right	selection	2	1	39	2	184
4341	2D	X_transl	right	selection	1	1	33	2	82
4354	2D	X_transl	right	selection	1	1	33	2	100
4366	2D	X_transl	right	selection	2	1	22	2	99
4378	2D	X_transl	right	selection	1	1	39	1	74
4402	2D	X_transl	right	selection	2	1	50	2	87
4413	2D	X_transl	right	selection	2	1	33	1	119
4437	2D	X_transl	right	selection	2	1	30	2	129
4443	2D	X_transl	right	selection	2	1	37	2	150
4458	2D	X_transl	right	selection	1	1	25	2	110
4480	2D	X_transl	right	selection	1	1	37	1	81
4490	2D	X_transl	right	selection	1	1	20	1	95
4496	2D	X_transl	right	selection	2	1	47	1	165
4519	2D	X_transl	right	selection	2	1	32	1	97
4533	2D	X_transl	right	selection	2	1	26	1	74
4540	2D	X_transl	right	selection	2	1	26	2	82
4559	2D	X_transl	right	selection	2	1	33	1	97
4572	2D	X_transl	right	selection	2	1	41	2	91
4586	2D	X_transl	right	selection	2	1	21	2	82
4591	2D	X_transl	right	selection	2	1	37	1	91
4606	2D	X_transl	right	selection	2	1	31	1	99
4628	2D	X_transl	right	selection	1	1	38	2	111
4639	2D	X_transl	right	selection	2	1	24	1	81
4648	2D	X_transl	right	selection	1	1	31	1	249
4667	2D	X_transl	right	selection	1	1	26	2	79
4683	2D	X_transl	right	selection	2	1	34	1	173
4691	2D	X_transl	right	selection	2	1	29	2	177
4705	2D	X_transl	right	selection	2	1	29	1	223
4709	2D	X_transl	right	selection	1	1	43	1	161
4737	2D	X_transl	right	selection	2	1	47	1	118
4759	2D	X_transl	right	selection	2	1	29	1	84
4762	2D	X_transl	right	selection	2	1	48	1	98
4787	2D	X_transl	right	selection	1	1	34	2	79
4798	2D	X_transl	right	selection	2	1	28	2	-1
4807	2D	X_transl	right	selection	1	1	22	1	108
4834	2D	X_transl	right	selection	2	1	72	2	190
4839	2D	X_transl	right	selection	1	1	33	2	121
3989	2D	Y_transl	left	selection	2	1	26	2	98
3996	2D	Y_transl	left	selection	1	1	24	1	85
4010	2D	Y_transl	left	selection	1	1	20	2	84
4030	2D	Y_transl	left	selection	1	1	33	2	65
4045	2D	Y_transl	left	selection	1	1	55	2	133
4048	2D	Y_transl	left	selection	1	1	26	1	114
4068	2D	Y_transl	left	selection	1	1	48	2	164
4080	2D	Y_transl	left	selection	2	1	45	2	78
4102	2D	Y_transl	left	selection	1	1	23	2	146
4108	2D	Y_transl	left	selection	2	1	36	1	102
4123	2D	Y_transl	left	selection	1	1	22	1	161
4152	2D	Y_transl	left	selection	1	1	23	1	147
4166	2D	Y_transl	left	selection	2	1	19	2	51
4182	2D	Y_transl	left	selection	2	1	30	2	115
4202	2D	Y_transl	left	selection	2	1	51	1	121
4211	2D	Y_transl	left	selection	2	1	32	1	83
4225	2D	Y_transl	left	selection	2	1	52	1	108
4258	2D	Y_transl	left	selection	1	1	18	2	98
4265	2D	Y_transl	left	selection	1	1	35	1	227
4282	2D	Y_transl	left	selection	1	1	51	2	106
4287	2D	Y_transl	left	selection	2	1	28	1	138
4304	2D	Y_transl	left	selection	1	1	31	1	88
4311	2D	Y_transl	left	selection	1	1	40	1	202
4333	2D	Y_transl	left	selection	2	1	31	1	84
4346	2D	Y_transl	left	selection	2	1	18	1	216
4350	2D	Y_transl	left	selection	2	1	27	1	99
4364	2D	Y_transl	left	selection	2	1	25	2	94
4377	2D	Y_transl	left	selection	1	1	41	1	119
4392	2D	Y_transl	left	selection	1	1	30	2	540
4395	2D	Y_transl	left	selection	1	1	34	2	75
4416	2D	Y_transl	left	selection	2	1	22	2	66
4430	2D	Y_transl	left	selection	2	1	40	1	111
4463	2D	Y_transl	left	selection	1	1	30	1	134
4465	2D	Y_transl	left	selection	1	1	20	1	154
4478	2D	Y_transl	left	selection	2	1	23	1	100
4495	2D	Y_transl	left	selection	2	1	27	1	100
4518	2D	Y_transl	left	selection	1	1	38	1	111
4534	2D	Y_transl	left	selection	2	1	29	2	95
4553	2D	Y_transl	left	selection	2	1	25	2	71
4577	2D	Y_transl	left	selection	2	1	21	1	159
4585	2D	Y_transl	left	selection	1	1	36	1	366
4592	2D	Y_transl	left	selection	1	1	35	2	89
4608	2D	Y_transl	left	selection	1	1	34	2	84
4629	2D	Y_transl	left	selection	1	1	35	2	263
4633	2D	Y_transl	left	selection	1	1	23	1	102
4644	2D	Y_transl	left	selection	2	1	29	1	86
4663	2D	Y_transl	left	selection	1	1	35	2	111
4689	2D	Y_transl	left	selection	1	1	23	2	128
4690	2D	Y_transl	left	selection	1	1	22	1	156
4711	2D	Y_transl	left	selection	1	1	35	2	173
4728	2D	Y_transl	left	selection	2	1	23	2	110
4744	2D	Y_transl	left	selection	1	1	27	1	43
4757	2D	Y_transl	left	selection	2	1	19	2	79
4765	2D	Y_transl	left	selection	2	1	47	2	113
4779	2D	Y_transl	left	selection	1	1	31	2	86
4800	2D	Y_transl	left	selection	2	1	18	2	382
4811	2D	Y_transl	left	selection	2	1	37	2	78
4822	2D	Y_transl	left	selection	1	1	23	2	129
4825	2D	Y_transl	left	selection	1	1	53	2	459
4859	2D	Y_transl	left	selection	2	1	28	1	63
4865	2D	Y_transl	left	selection	1	1	21	2	321
3982	2D	Y_transl	right	selection	1	1	22	2	246
3999	2D	Y_transl	right	selection	2	1	18	2	56
4020	2D	Y_transl	right	selection	2	1	33	1	40
4026	2D	Y_transl	right	selection	2	1	63	2	147
4041	2D	Y_transl	right	selection	2	1	33	2	97
4061	2D	Y_transl	right	selection	2	1	40	2	98
4069	2D	Y_transl	right	selection	1	1	19	2	88
4084	2D	Y_transl	right	selection	1	1	45	1	276
4085	2D	Y_transl	right	selection	2	1	34	2	53
4118	2D	Y_transl	right	selection	2	1	50	1	77
4121	2D	Y_transl	right	selection	2	1	37	1	86
4136	2D	Y_transl	right	selection	2	1	42	2	85
4149	2D	Y_transl	right	selection	2	1	34	2	73
4163	2D	Y_transl	right	selection	2	1	35	2	104
4177	2D	Y_transl	right	selection	1	1	30	2	121
4199	2D	Y_transl	right	selection	2	1	39	1	85
4207	2D	Y_transl	right	selection	2	1	61	2	120
4228	2D	Y_transl	right	selection	2	1	43	1	59
4240	2D	Y_transl	right	selection	1	1	35	1	59
4268	2D	Y_transl	right	selection	2	1	31	1	134
4272	2D	Y_transl	right	selection	2	1	24	1	85
4285	2D	Y_transl	right	selection	1	1	27	2	212
4302	2D	Y_transl	right	selection	2	1	45	2	121
4309	2D	Y_transl	right	selection	1	1	23	2	102
4326	2D	Y_transl	right	selection	1	1	18	1	69
4339	2D	Y_transl	right	selection	2	1	66	2	208
4348	2D	Y_transl	right	selection	2	1	19	1	50
4374	2D	Y_transl	right	selection	1	1	26	1	104
4382	2D	Y_transl	right	selection	1	1	38	2	163
4396	2D	Y_transl	right	selection	2	1	49	2	89
4420	2D	Y_transl	right	selection	2	1	26	2	91
4433	2D	Y_transl	right	selection	1	1	54	2	314
4436	2D	Y_transl	right	selection	1	1	23	2	156
4460	2D	Y_transl	right	selection	2	1	52	1	120
4466	2D	Y_transl	right	selection	2	1	26	1	73
4482	2D	Y_transl	right	selection	1	1	31	1	120
4502	2D	Y_transl	right	selection	1	1	26	2	99
4511	2D	Y_transl	right	selection	2	1	52	2	139
4527	2D	Y_transl	right	selection	1	1	26	2	145
4537	2D	Y_transl	right	selection	2	1	20	2	84
4562	2D	Y_transl	right	selection	1	1	51	1	261
4567	2D	Y_transl	right	selection	2	1	25	2	128
4570	2D	Y_transl	right	selection	2	1	50	1	218
4600	2D	Y_transl	right	selection	2	1	60	2	146
4617	2D	Y_transl	right	selection	2	1	50	1	137
4624	2D	Y_transl	right	selection	2	1	31	1	85
4635	2D	Y_transl	right	selection	2	1	21	2	110
4657	2D	Y_transl	right	selection	1	1	31	1	167
4675	2D	Y_transl	right	selection	2	1	24	1	57
4679	2D	Y_transl	right	selection	1	1	46	1	82
4704	2D	Y_transl	right	selection	1	1	21	2	38
4712	2D	Y_transl	right	selection	2	1	30	1	90
4730	2D	Y_transl	right	selection	2	1	24	1	182
4734	2D	Y_transl	right	selection	2	1	31	1	169
4761	2D	Y_transl	right	selection	1	1	46	1	109
4768	2D	Y_transl	right	selection	2	1	36	1	40
4783	2D	Y_transl	right	selection	2	1	23	1	122
4794	2D	Y_transl	right	selection	1	1	21	1	136
4806	2D	Y_transl	right	selection	1	1	50	1	152
4827	2D	Y_transl	right	selection	2	1	30	2	182
4841	2D	Y_transl	right	selection	2	1	58	2	151
