sID	Dimensions	Transformation	Side	Variable	Value	Attention_Confirmation	Age	Sex	Duration (sek)
1975	3D	Y_transl	left	selection	2	1	64	1	115
1985	3D	Y_transl	left	selection	2	1	34	2	114
1991	3D	Y_transl	left	selection	2	1	20	1	88
2003	3D	Y_transl	left	selection	2	1	39	1	107
2023	3D	Y_transl	left	selection	2	1	28	2	65
2040	3D	Y_transl	left	selection	1	1	23	1	139
2054	3D	Y_transl	left	selection	2	1	23	2	81
2068	3D	Y_transl	left	selection	2	1	45	1	100
2081	3D	Y_transl	left	selection	2	1	55	2	76
2091	3D	Y_transl	left	selection	2	1	29	1	101
2115	3D	Y_transl	left	selection	2	1	55	2	108
2129	3D	Y_transl	left	selection	2	1	32	2	85
2140	3D	Y_transl	left	selection	1	1	28	1	134
2158	3D	Y_transl	left	selection	1	1	21	2	106
2162	3D	Y_transl	left	selection	2	1	31	2	81
2176	3D	Y_transl	left	selection	2	1	30	1	79
2198	3D	Y_transl	left	selection	2	1	31	2	113
2210	3D	Y_transl	left	selection	2	1	20	4	187
2220	3D	Y_transl	left	selection	2	1	21	2	151
2243	3D	Y_transl	left	selection	2	1	29	2	71
1386	3D	Y_transl	right	selection	1	1	20	2	77
1403	3D	Y_transl	right	selection	2	1	21	1	79
1410	3D	Y_transl	right	selection	1	1	0	4	166
1430	3D	Y_transl	right	selection	1	1	28	1	71
1443	3D	Y_transl	right	selection	1	1	19	2	63
1454	3D	Y_transl	right	selection	2	1	25	1	143
1480	3D	Y_transl	right	selection	1	1	31	1	257
1486	3D	Y_transl	right	selection	1	1	31	1	137
1499	3D	Y_transl	right	selection	1	1	19	1	56
1514	3D	Y_transl	right	selection	2	1	35	2	153
1535	3D	Y_transl	right	selection	2	1	22	1	22
1545	3D	Y_transl	right	selection	1	1	35	4	67
1565	3D	Y_transl	right	selection	1	1	22	2	53
1573	3D	Y_transl	right	selection	1	1	29	1	64
1591	3D	Y_transl	right	selection	2	1	46	2	129
1600	3D	Y_transl	right	selection	1	1	29	2	96
1619	3D	Y_transl	right	selection	1	1	29	2	111
1628	3D	Y_transl	right	selection	1	1	51	2	113
1646	3D	Y_transl	right	selection	2	1	22	2	131
1662	3D	Y_transl	right	selection	1	1	31	2	73
1673	3D	Y_transl	right	selection	2	1	30	2	103
1683	3D	Y_transl	right	selection	2	1	24	2	115
1706	3D	Y_transl	right	selection	2	1	30	1	75
1724	3D	Y_transl	right	selection	2	1	21	2	53
1731	3D	Y_transl	right	selection	2	1	43	2	94
1748	3D	Y_transl	right	selection	1	1	30	2	108
1753	3D	Y_transl	right	selection	2	1	43	2	113
1773	3D	Y_transl	right	selection	1	1	22	1	103
1790	3D	Y_transl	right	selection	2	1	28	1	60
1798	3D	Y_transl	right	selection	1	1	24	2	74
1818	3D	Y_transl	right	selection	1	1	36	1	76
1834	3D	Y_transl	right	selection	1	1	30	1	92
1835	3D	Y_transl	right	selection	1	1	25	1	71
1852	3D	Y_transl	right	selection	2	1	38	1	154
1859	3D	Y_transl	right	selection	1	1	36	1	189
1887	3D	Y_transl	right	selection	1	1	29	2	101
1894	3D	Y_transl	right	selection	2	1	29	1	51
1908	3D	Y_transl	right	selection	1	1	27	2	142
1933	3D	Y_transl	right	selection	1	1	21	2	64
1940	3D	Y_transl	right	selection	1	1	44	2	78
1952	3D	Y_transl	right	selection	1	1	24	2	255
1954	3D	Y_transl	right	selection	1	1	55	2	153
1970	3D	Y_transl	right	selection	1	1	21	2	233
1990	3D	Y_transl	right	selection	1	1	23	2	98
2008	3D	Y_transl	right	selection	1	1	59	1	135
2027	3D	Y_transl	right	selection	1	1	20	2	84
2030	3D	Y_transl	right	selection	1	1	24	2	89
2049	3D	Y_transl	right	selection	1	1	19	1	79
2062	3D	Y_transl	right	selection	2	1	35	1	120
2077	3D	Y_transl	right	selection	1	1	23	2	83
2094	3D	Y_transl	right	selection	2	1	61	2	150
2097	3D	Y_transl	right	selection	2	1	30	2	86
2143	3D	Y_transl	right	selection	1	1	33	2	211
2152	3D	Y_transl	right	selection	2	1	35	2	79
2169	3D	Y_transl	right	selection	1	1	24	2	255
2177	3D	Y_transl	right	selection	1	1	22	1	146
2205	3D	Y_transl	right	selection	1	1	23	1	40
2225	3D	Y_transl	right	selection	1	1	21	2	81
2236	3D	Y_transl	right	selection	1	1	31	2	47
2253	3D	Y_transl	right	selection	1	1	51	2	103
2259	3D	Y_transl	right	selection	1	1	30	2	174
